Voyage ID,Name of vessel,Year arrived with captives,Total disembarked (IMP),Total embarked (IMP),Duration of captives' crossing (in days),"Voyage duration, homeport to disembarkation (in days)",Crew at first landing of captives,Crew at voyage outset,Standardized Tonnage (IMP),Sterling cash price in Jamaica (IMP),Percentage of captives who died during crossing (IMP),Percentage of women among landed slaves,Outcome of voyage if ship captured,Flag of vessel (IMP),Rig of Vessel,Place where vessel's voyage ended,Percent men,Percent boys,Broad region of captive disembarkation (IMP),Percent girls,Particular outcome,Percent children,Percentage women on voyage,Outcome of voyage for investors,Outcome of voyage for captives,Resistance,Percent male,Percent female,Broad region where voyage began (IMP),Broad region of captive purchase (IMP),Imputed region where voyage began,Date purchase of captives began,Date voyage completed,Region of return,Imputed principal region of captive disembarkation,Imputed Principal region of captive purchase,Date vessel departed Africa,Date voyage began,Imputed Place where vessel's voyage began,Date first disembarkation of captives,Imputed principal port of captive disembarkation,Date departed last place of landing,Imputed principal place of captive purchase,Sources,Enslavers
25470,Samuel,1806.0,198.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,Ship,0,0.0,0.0,Mainland North America,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,South Carolina,Sierra Leone,"1806,3,20",",,",None,"1806,5,12",Charleston,",,",Rio Pongo,"  Donnan, Elizabeth, ed. Documents Illustrative of the History of the Slave Trade to the Americas. Vol. 3. Washington D.C., USA: Carnegie Institution of Washington, 1932. https://babel.hathitrust.org/cgi/pt?id=pst.000018404012&seq=9.|  McMillin, James A. The Final Victims: The Foreign Slave Trade to North America, 1783-1810. Columbia, SC: Univ. of South Carolina Press, 2004.|  Skytte, Goran, Det Kungliga Svenska Slavereit (Stockholm, 1985)., n.d.|  Donnan, Elizabeth, ed. Documents Illustrative of the History of the Slave Trade to the Americas. Vol. 3. Washington D.C., USA: Carnegie Institution of Washington, 1932. https://babel.hathitrust.org/cgi/pt?id=pst.000018404012&seq=9.|  McMillin, James A. The Final Victims: The Foreign Slave Trade to North America, 1783-1810. Columbia, SC: Univ. of South Carolina Press, 2004.|  Skytte, Goran, Det Kungliga Svenska Slavereit (Stockholm, 1985)., n.d.|New Lloyd's List (later, Lloyd's List), (London, England)|The Report of Saint Bartholomew (Gustavia)X",nan
25524,Habit (a) Haabert,1807.0,62.0,68.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,Brig,0,0.0,0.0,Mainland North America,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,South Carolina,Senegambia and offshore Atlantic,",,",",,",None,"1807,3,16",Charleston,",,",Gorée,"  Donnan, Elizabeth, ed. Documents Illustrative of the History of the Slave Trade to the Americas. Vol. 3. Washington D.C., USA: Carnegie Institution of Washington, 1932. https://babel.hathitrust.org/cgi/pt?id=pst.000018404012&seq=9.|  McMillin, James A. The Final Victims: The Foreign Slave Trade to North America, 1783-1810. Columbia, SC: Univ. of South Carolina Press, 2004.|  Donnan, Elizabeth, ed. Documents Illustrative of the History of the Slave Trade to the Americas. Vol. 3. Washington D.C., USA: Carnegie Institution of Washington, 1932. https://babel.hathitrust.org/cgi/pt?id=pst.000018404012&seq=9.|  McMillin, James A. The Final Victims: The Foreign Slave Trade to North America, 1783-1810. Columbia, SC: Univ. of South Carolina Press, 2004.",nan
26411,Glückstadt,1646.0,269.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,Germany,",,",",,",None,Barbados,Other Africa,",,","1646,8,",Glückstadt,",,","Barbados, place unspecified",",,","Africa, port unspecified","  Binder, Franz. “Archival and library notes on the 17th century slave trade: notes from the Stadsarchief Notarieel Archief.” Amsterdam, NL, n.d. Stadsarchief Amsterdam.|  Binder, Franz. “Archival and library notes on the 17th century slave trade: notes from the Stadsarchief Notarieel Archief.” Amsterdam, NL, n.d. Stadsarchief Amsterdam.",nan
28012,Dove,1796.0,71.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not captured,Denmark / Baltic,Brig,0,1.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.42254,0.0,0,Slaves disembarked in Americas,0,1.0,0.0,Caribbean,Africa,Danish West Indies,"1795,8,",",,",None,Cuba,Gold Coast,"1795,11,11",",,",St Thomas,"1796,3,",Havana,",,",Anomabu,"  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  “Company of Royal Adventurers of England Trading with Africa and Successors.” Kew, UK, n.d. British National Archives.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  “Company of Royal Adventurers of England Trading with Africa and Successors.” Kew, UK, n.d. British National Archives.|Archivo General de Indias (Seville)",nan
28027,Good Hope,1803.0,61.0,81.0,0.0,0.0,0.0,0.0,62.4,0.0,0.0,0.0,Not captured,Denmark / Baltic,Ship,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,Danish West Indies,"1803,6,",",,",None,Danish West Indies,Bight of Benin,",,","1802,12,",St Thomas,"1803,10,",St Thomas,",,","Bight of Benin, place unspecified","  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  “Company of Royal Adventurers of England Trading with Africa and Successors.” Kew, UK, n.d. British National Archives.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  “Company of Royal Adventurers of England Trading with Africa and Successors.” Kew, UK, n.d. British National Archives.",nan
28208,Stockholm,1799.0,128.0,130.0,0.0,240.0,0.0,0.0,0.0,0.0,0.02,0.0,Not captured,Denmark / Baltic,Brig,"St. Barthélemy, port unspecified",0.0,0.0,Caribbean,0.0,Voyage completed as intended,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Caribbean,Africa,St Barthélemy (Sweden),"1799,1,15",",,",St Barthélemy (Sweden),St Barthélemy (Sweden),Gold Coast,",,","1798,11,3","St Barthélemy, port unspecified","1799,7,1","St Barthélemy, port unspecified",",,",Cape Coast Castle,Archives d&eacute;partementales de la Guadeloupe (Goubeyre),nan
28209,Stockholm,1795.0,45.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17778,Not captured,Denmark / Baltic,Balandra,0,0.51111,0.2,Caribbean,0.11111,Voyage completed as intended,0.31111,0.17778,0,Slaves disembarked in Americas,0,0.71111,0.28889,Caribbean,Africa,St Barthélemy (Sweden),",,",",,",None,Cuba,Other Africa,",,",",,","St Barthélemy, port unspecified","1795,4,",Havana,",,","Africa, port unspecified","  Hildebrand, Ingeger Göthe. Den svenska kolonin St. Barthélemy och Västindiska kompaniet fram till 1796. Lund, SE: P. Lindstedt, 1951.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.|  Skytte, Goran, Det Kungliga Svenska Slavereit (Stockholm, 1985)., n.d.|  Hildebrand, Ingeger Göthe. Den svenska kolonin St. Barthélemy och Västindiska kompaniet fram till 1796. Lund, SE: P. Lindstedt, 1951.|  Klein, Herbert S. “Havana Data-Set.” Madison, WI, USA, n.d. University of Wisconsin Library.|  Skytte, Goran, Det Kungliga Svenska Slavereit (Stockholm, 1985)., n.d.",nan
34761,"Gutemann, Bonhomm",1803.0,139.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,British,Denmark / Baltic,0,Liverpool,0.0,0.0,Spanish Mainland Americas,0.0,Captured by British - after disembarkation,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,Europe,Africa,France,",,",",,",England and Wales,Rio de la Plata,East Africa and Indian Ocean islands,",,","1802,8,",Bordeaux,"1803,,",Buenos Aires,",,",Mozambique,"Saugera, Eric, Soci&eacute;t&eacute; fran&ccedil;aise d'histoire des outre-mers; outre-mers revue d'histoire: Guerres et traites fran&ccedil;aises aux c&ocirc;tes d'Afrique de la R&eacute;volution &agrave; Napoleon, no 412-413, (Paris, 2021)",nan
35001,Christiansborg,1778.0,261.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2682,Not captured,Denmark / Baltic,0,0,0.4636,0.16475,Caribbean,0.10345,Sold slaves in Americas - subsequent fate unknown,0.2682,0.2682,0,Slaves disembarked in Americas,0,0.62835,0.37165000000000004,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,"1778,5,24","Danish West Indies, colony unspecified",",,",Danish Gold Coast,"  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35002,Fredensborg,1779.0,276.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344418052,0.268115942,Not captured,Denmark / Baltic,0,0,0.561594203,0.112318841,Caribbean,0.057971014,Sold slaves in Americas - subsequent fate unknown,0.170289855,0.268115942,0,Slaves disembarked in Americas,0,0.673913043,0.326086957,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,"1779,2,10","Danish West Indies, colony unspecified",",,",Danish Gold Coast,"  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Svalesen, Leif, Slaveskipet Fredensborg: Og Den Dansk-Norske Slavehandel på 1700-Tallet (Oslo, 1996)., n.d.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Svalesen, Leif, Slaveskipet Fredensborg: Og Den Dansk-Norske Slavehandel på 1700-Tallet (Oslo, 1996)., n.d.",nan
35003,Rio Volta,1779.0,371.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2938,Not captured,Denmark / Baltic,0,0,0.55526,0.11051,Caribbean,0.04043,Sold slaves in Americas - subsequent fate unknown,0.15094,0.2938,0,Slaves disembarked in Americas,0,0.66577,0.33423,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,"1779,3,18","Danish West Indies, colony unspecified",",,",Danish Gold Coast,"  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35004,Accra,1779.0,427.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18033,Not captured,Denmark / Baltic,0,0,0.57143,0.16862,Caribbean,0.07963,Sold slaves in Americas - subsequent fate unknown,0.24824,0.18033,0,Slaves disembarked in Americas,0,0.74005,0.25995,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,"1779,5,22","Danish West Indies, colony unspecified",",,",Danish Gold Coast,"  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35005,Christiansborg,1779.0,552.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.24457,Not captured,Denmark / Baltic,0,0,0.52899,0.125,Caribbean,0.10145,Sold slaves in Americas - subsequent fate unknown,0.22645,0.24457,0,Slaves disembarked in Americas,0,0.65399,0.34601000000000004,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,"1779,12,6","Danish West Indies, colony unspecified",",,","Africa, port unspecified","  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35006,Ningo,1780.0,438.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.16438,Not captured,Denmark / Baltic,0,0,0.44749,0.25571,Caribbean,0.13242,Sold slaves in Americas - subsequent fate unknown,0.38813,0.16438,0,Slaves disembarked in Americas,0,0.7032,0.29679999999999995,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,"1780,8,29","Danish West Indies, colony unspecified",",,",Danish Gold Coast,"  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35007,Rio Volta,1781.0,391.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17391,Not captured,Denmark / Baltic,0,0,0.43223,0.24297,Caribbean,0.1509,Sold slaves in Americas - subsequent fate unknown,0.39386,0.17391,0,Slaves disembarked in Americas,0,0.67519,0.32481000000000004,Europe,Africa,Denmark,"1781,1,20",",,",None,Danish West Indies,Other Africa,",,","1780,,",København,"1781,6,2","Danish West Indies, colony unspecified",",,","Africa, port unspecified","  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  “Company of Royal Adventurers of England Trading with Africa and Successors.” Kew, UK, n.d. British National Archives.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  “Company of Royal Adventurers of England Trading with Africa and Successors.” Kew, UK, n.d. British National Archives.",nan
35008,Fredensborg,1781.0,510.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2549,Not captured,Denmark / Baltic,0,0,0.52745,0.10784,Caribbean,0.1098,Sold slaves in Americas - subsequent fate unknown,0.21765,0.2549,0,Slaves disembarked in Americas,0,0.63529,0.36471,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,"1781,11,16","Danish West Indies, colony unspecified",",,",Danish Gold Coast,"  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Svalesen, Leif, Slaveskipet Fredensborg: Og Den Dansk-Norske Slavehandel på 1700-Tallet (Oslo, 1996)., n.d.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Svalesen, Leif, Slaveskipet Fredensborg: Og Den Dansk-Norske Slavehandel på 1700-Tallet (Oslo, 1996)., n.d.",nan
35009,Kmhr Schack,1781.0,400.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.23,Not captured,Denmark / Baltic,0,0,0.535,0.145,Caribbean,0.09,Sold slaves in Americas - subsequent fate unknown,0.235,0.23,0,Slaves disembarked in Americas,0,0.68,0.31999999999999995,0,Africa,None,",,",",,",None,Saint-Domingue,Gold Coast,",,",",,",None,",,","Saint-Domingue, then Haiti, port unspecified",",,",Danish Gold Coast,"  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35010,Christiansborg,1781.0,372.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.23925,Not captured,Denmark / Baltic,0,0,0.27151,0.28495,Caribbean,0.2043,Sold slaves in Americas - subsequent fate unknown,0.48925,0.23925,0,Slaves disembarked in Americas,0,0.55645,0.44355,0,Africa,None,",,",",,",None,Saint-Domingue,Other Africa,",,",",,",None,"1781,10,12","Saint-Domingue, then Haiti, port unspecified",",,","Africa, port unspecified","  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35011,Accra,1781.0,327.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.20505,Not captured,Denmark / Baltic,0,0,0.37224,0.23659,Caribbean,0.18612,Sold slaves in Americas - subsequent fate unknown,0.42271,0.20505,0,Slaves disembarked in Americas,0,0.60883,0.39117,0,Africa,None,",,",",,",None,Saint-Domingue,Other Africa,",,",",,",None,"1781,8,30",Cap Français,",,","Africa, port unspecified","  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35012,Grev E Schimmelmann,1782.0,503.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,Not captured,Denmark / Baltic,0,0,0.61351,0.08255,Caribbean,0.0469,Sold slaves in Americas - subsequent fate unknown,0.12946,0.25704,0,Slaves disembarked in Americas,0,0.69606,0.30394,0,Africa,None,",,",",,",None,Danish West Indies,Gold Coast,",,",",,",None,",,","Danish West Indies, colony unspecified",",,",Danish Gold Coast,"  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35013,Upernavik,1782.0,203.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.26108,Not captured,Denmark / Baltic,0,0,0.26601,0.30542,Caribbean,0.16749,Sold slaves in Americas - subsequent fate unknown,0.47291,0.26108,0,Slaves disembarked in Americas,0,0.57143,0.42857,0,Africa,None,",,",",,",None,Saint-Domingue,Other Africa,",,",",,",None,",,",Cap Français,",,","Africa, port unspecified","  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35014,Ningo,1782.0,458.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22932,Not captured,Denmark / Baltic,0,0,0.33083,0.29323,Caribbean,0.14662,Sold slaves in Americas - subsequent fate unknown,0.43985,0.22932,0,Slaves disembarked in Americas,0,0.62406,0.37594000000000005,0,Africa,None,",,",",,",None,Saint-Domingue,Other Africa,",,",",,",None,",,","Saint-Domingue, then Haiti, port unspecified",",,","Africa, port unspecified","  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35015,Gregers Juel,1782.0,186.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.16667,Not captured,Denmark / Baltic,0,0,0.38172,0.2957,Caribbean,0.15591,Sold slaves in Americas - subsequent fate unknown,0.45161,0.16667,0,Slaves disembarked in Americas,0,0.67742,0.32258,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,",,","Danish West Indies, colony unspecified",",,","Africa, port unspecified","  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.",nan
35016,Julianehab,1782.0,288.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,Not captured,Denmark / Baltic,0,0,0.0,0.0,Caribbean,0.0,Sold slaves in Americas - subsequent fate unknown,0.0,0.0,0,Slaves disembarked in Americas,0,0.0,0.0,0,Africa,None,",,",",,",None,Danish West Indies,Other Africa,",,",",,",None,",,","Danish West Indies, colony unspecified",",,","Africa, port unspecified","  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.|  Green-Pedersen, Svend E. “The Scope and Structure of the Danish Negro Slave Trade.” Scandinavian Economic History Review 19, no. 2 (1971): 149–97. https://doi.org/10.1080/03585522.1971.10407697.|  Hernaes, Per O. Slaves, Danes, and African Coast Society: The Danish Slave Trade from West Africa and Afro-Danish Relations on the Eighteenth Century Gold Coast. Trondheim, NO: University of Trondheim, 1995.",nan
